idx,name,address,latitude,longitude,is_shown_user,input_wastes,devices,display_devices,reg_at
717,창녕읍행정복지센터,"경상남도 창녕군 창녕읍 종로 38-9"",""region_1"":""경상남도"",""region_2"":""창녕군"",""region_3"":""창녕읍"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1710809424303_cnw.jpg",35.54124326145761,128.50046786801076,true,['투명 페트'],"['SNBI2305007', 'SNBI2403003']","['SNBI2305007', 'SNBI2403003']",2023-05-30 10:16:52
719,"버스정류장(안계,토매 방면)","경상북도 의성군 안계면 용기리 1116-81"",""region_1"":""경상북도"",""region_2"":""의성군"",""region_3"":""안계면 용기리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685442344068_bus.jpg",36.38298414492413,128.44051705075975,true,['투명 페트'],['SNBI2305008'],['SNBI2305008'],2023-05-30 10:25:52
720,안계면행정복지센터,"경상북도 의성군 안계면 안계길 114"",""region_1"":""경상북도"",""region_2"":""의성군"",""region_3"":""안계면"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685442468519_an.jpg",36.38343333782756,128.43969510297228,true,['투명 페트'],['SNBI2305009'],['SNBI2305009'],2023-05-30 10:27:53
721,덕풍2동행정복지센터,"경기도 하남시 덕풍동 693"",""region_1"":""경기도"",""region_2"":""하남시"",""region_3"":""덕풍동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685525588755_DEOK.jpg",37.54233106885146,127.19792522296923,true,['투명 페트'],['SNBP2305001'],['SNBP2305001'],2023-05-31 09:33:14
722,강북구청,"서울특별시 강북구 도봉로89길 13"",""region_1"":""서울특별시"",""region_2"":""강북구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685525771709_RKDQNR1.jpg",37.63958731640999,127.0256853068392,true,['투명 페트'],['SNBI2305015'],['SNBI2305015'],2023-05-31 09:36:13
723,강북문화예술회관,"서울특별시 강북구 삼각산로 85"",""region_1"":""서울특별시"",""region_2"":""강북구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685525826637_RKDQNR2.jpg",37.64052190696967,127.01307508407245,true,['투명 페트'],['SNBI2305016'],['SNBI2305016'],2023-05-31 09:37:08
724,삼각산동주민센터,"서울특별시 강북구 삼양로19길 25"",""region_1"":""서울특별시"",""region_2"":""강북구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685525863452_RKDQNR3.jpg",37.615180525055194,127.02094814469399,true,['투명 페트'],['SNBI2305017'],['SNBI2305017'],2023-05-31 09:37:45
725,덕풍동 도시재생 현장지원센터,"경기도 하남시 하남대로833번길 28"",""region_1"":""경기도"",""region_2"":""하남시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685525867716_DEOK2.jpg",37.54159703465373,127.20437296016695,true,['투명 페트'],['SNBP2305002'],['SNBP2305002'],2023-05-31 09:37:49
726,미아동주민센터,"서울특별시 강북구 미아동 197-1"",""region_1"":""서울특별시"",""region_2"":""강북구"",""region_3"":""미아동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685525893096_RKDQN4.jpg",37.626907913569376,127.0269468651311,true,['투명 페트'],['SNBI2305018'],['SNBI2305018'],2023-05-31 09:38:16
727,번2동주민센터,"서울특별시 강북구 한천로 897"",""region_1"":""서울특별시"",""region_2"":""강북구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685525979728_RKDQNR5.jpg",37.63229474601691,127.03884707049575,true,['투명 페트'],['SNBI2305019'],['SNBI2305019'],2023-05-31 09:39:42
728,서문시장,"대구광역시 중구 큰장로26길 45"",""region_1"":""대구광역시"",""region_2"":""중구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685526270669_EORN1.jpg",35.86881671775273,128.58077325437412,true,['투명 페트'],['SNBI2305001'],['SNBI2305001'],2023-05-31 09:44:32
729,대구 중구 재활용센터,"대구광역시 중구 태평로51길 77"",""region_1"":""대구광역시"",""region_2"":""중구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685526312022_EORN2.jpg",35.87385480126191,128.60922037846717,true,['투명 페트'],['SNBI2305003'],['SNBI2305003'],2023-05-31 09:45:13
730,효자2동행정복지센터,"강원특별자치도 춘천시 효자동 148-31"",""region_1"":""강원특별자치도"",""region_2"":""춘천시"",""region_3"":""효자동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685526409763_chun1.jpg",37.87228603985787,127.73643377909477,true,['투명 페트'],['SNBI2305012'],['SNBI2305012'],2023-05-31 09:46:53
731,대구 중구 보건소,"대구광역시 중구 태평로3가 174-1"",""region_1"":""대구광역시"",""region_2"":""중구"",""region_3"":""태평로3가"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685526419575_EORN3.jpg",35.87753887039087,128.5830669511672,true,['투명 페트'],['SNBI2305002'],['SNBI2305002'],2023-05-31 09:47:03
732,교동행정복지센터,"강원특별자치도 춘천시 교동 96-2"",""region_1"":""강원특별자치도"",""region_2"":""춘천시"",""region_3"":""교동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685526781235_chun2.jpg",37.88029617717871,127.73629472595027,true,['투명 페트'],['SNBI2305010'],['SNBI2305010'],2023-05-31 09:50:23
733,후평1동행정복지센터,"강원특별자치도 춘천시 후평동 713-5"",""region_1"":""강원특별자치도"",""region_2"":""춘천시"",""region_3"":""후평동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685526845302_chun3.jpg",37.88599660110046,127.74527497388789,true,['투명 페트'],['SNBI2305013'],['SNBI2305013'],2023-05-31 09:54:07
734,후평2동행정복지센터,"강원특별자치도 춘천시 후평동 792-1"",""region_1"":""강원특별자치도"",""region_2"":""춘천시"",""region_3"":""후평동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685526901284_chun4.jpg",37.87747255918185,127.75078976443139,true,['투명 페트'],['SNBI2305011'],['SNBI2305011'],2023-05-31 09:55:05
735,동면행정복지센터,"강원특별자치도 춘천시 동면 지내리 209-26"",""region_1"":""강원특별자치도"",""region_2"":""춘천시"",""region_3"":""동면 지내리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685527165647_chun5.jpg",37.90997676381025,127.78142699160591,true,['투명 페트'],['SNBI2305014'],['SNBI2305014'],2023-05-31 09:59:34
736,완도군생활문화센터,"전라남도 완도군 완도읍 개포로 111"",""region_1"":""전라남도"",""region_2"":""완도군"",""region_3"":""완도읍"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1685676026097_wando.jpg",34.31634997854813,126.7420606560065,true,['투명 페트'],"['SNBI2306001', 'SNBI2306002']","['SNBI2306001', 'SNBI2306002']",2023-06-02 03:20:28
740,월촌중학교,"서울특별시 양천구 목동서로 31"",""region_1"":""서울특별시"",""region_2"":""양천구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1686703300166_wual.jpg",37.53771340525682,126.88317054901891,true,"['캔', '투명 페트']","['NCAG2306001', 'NCRK2306001']",['NCRK2306001'],2023-06-14 00:41:42
742,신성복지회관,"전라남도 강진군 강진읍 서성리 40-3"",""region_1"":""전라남도"",""region_2"":""강진군"",""region_3"":""강진읍 서성리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687147917018_sinsung.jpg",34.63723470365785,126.76528344270713,true,['투명 페트'],['SNBI2306007'],['SNBI2306007'],2023-06-19 04:12:03
743,사의재 버스주차장,"전라남도 강진군 강진읍 동성리 300-1"",""region_1"":""전라남도"",""region_2"":""강진군"",""region_3"":""강진읍 동성리"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687148062455_sa.jpg",34.64420631131579,126.77188997702295,true,['투명 페트'],['SNBI2306008'],['SNBI2306008'],2023-06-19 04:14:24
744,이곡1동행정복지센터,"대구광역시 달서구 이곡동 672-2"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""이곡동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866071866_egok1.jpg",35.85154864898369,128.5107263885789,true,['투명 페트'],['SNBI2306009'],['SNBI2306009'],2023-06-27 11:41:14
745,신당동행정복지센터,"대구광역시 달서구 신당동 1750-1"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""신당동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866124930_sindang.jpg",35.85876459197745,128.49922319227466,true,['투명 페트'],['SNBI2306010'],['SNBI2306010'],2023-06-27 11:42:07
746,용산2동행정복지센터,"대구광역시 달서구 용산동 499-7"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""용산동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866158822_yongsan2.jpg",35.85854352367828,128.52288665251785,true,['투명 페트'],['SNBI2306011'],['SNBI2306011'],2023-06-27 11:42:40
747,용산1동행정복지센터,"대구광역시 달서구 용산로 212-7"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866188219_yongsan1.jpg",35.85665655353473,128.531141756148,true,['투명 페트'],['SNBI2306012'],['SNBI2306012'],2023-06-27 11:43:10
748,죽전동행정복지센터,"대구광역시 달서구 죽전1길 176"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866233920_jukjeon.jpg",35.857501303422644,128.5390812123597,true,['투명 페트'],['SNBI2306013'],['SNBI2306013'],2023-06-27 11:43:55
749,장기동행정복지센터,"대구광역시 달서구 장기동 817-3"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""장기동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866265252_janfgl.jpg",35.84321414179786,128.53021369756627,true,['투명 페트'],['SNBI2306014'],['SNBI2306014'],2023-06-27 11:44:27
750,본리동행정복지센터,"대구광역시 달서구 본리동 110-4"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""본리동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866285891_bonli.jpg",35.84106674502007,128.54292774971077,true,['투명 페트'],['SNBI2306015'],['SNBI2306015'],2023-06-27 11:44:47
751,청소년수련관 공용주차장,"대구광역시 달서구 상화로 406"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866344749_cheongso.jpg",35.80787348978892,128.55840392624145,true,['투명 페트'],['SNBI2306017'],['SNBI2306017'],2023-06-27 11:45:50
752,능금어린이공원,"대구광역시 달서구 명덕로2길 57"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866373058_neougum.jpg",35.85941299567297,128.5710054013832,true,['투명 페트'],['SNBI2306018'],['SNBI2306018'],2023-06-27 11:46:14
753,유천동행정복지센터,"대구광역시 달서구 유천동 606"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""유천동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866435415_yucheon.jpg",35.817225183992484,128.5141722514206,true,['투명 페트'],['SNBI2306019'],['SNBI2306019'],2023-06-27 11:47:17
754,월성1동행정복지센터,"대구광역시 달서구 월성동 1396-3"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""월성동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866459485_wallsung1.jpg",35.81928676302418,128.52271725235033,true,['투명 페트'],['SNBI2306020'],['SNBI2306020'],2023-06-27 11:47:41
755,월성2동행정복지센터,"대구광역시 달서구 월성동 86-3"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""월성동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866495163_wallsung2.jpg",35.83091270717219,128.52814045888098,true,['투명 페트'],['SNBI2306021'],['SNBI2306021'],2023-06-27 11:48:17
756,달서구노인종합복지관,"대구광역시 달서구 본동 804-2"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""본동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866538461_noin.jpg",35.83350397442265,128.54203706565733,true,['투명 페트'],['SNBI2306022'],['SNBI2306022'],2023-06-27 11:49:01
757,송현2동행정복지센터,"대구광역시 달서구 송현동 528-3"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""송현동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866567709_songhyun.jpg",35.832601204669494,128.54549441921338,true,['투명 페트'],['SNBI2306023'],['SNBI2306023'],2023-06-27 11:49:29
758,월곡역사공원,"대구광역시 달서구 상인동 1530"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""상인동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866597496_history.jpg",35.81842153926616,128.5446164737241,true,['투명 페트'],['SNBI2306024'],['SNBI2306024'],2023-06-27 11:49:59
759,상인2동행정복지센터,"대구광역시 달서구 상원로 27"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866628606_sangin.jpg",35.81259088655533,128.5361920293517,true,['투명 페트'],['SNBI2306025'],['SNBI2306025'],2023-06-27 11:50:30
760,도원동행정복지센터,"대구광역시 달서구 한실로 53"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866660039_dowon.jpg",35.80749653934275,128.5323518879029,true,['투명 페트'],['SNBI2306026'],['SNBI2306026'],2023-06-27 11:51:02
761,두류3동행정복지센터,"대구광역시 달서구 두류동 483-8"",""region_1"":""대구광역시"",""region_2"":""달서구"",""region_3"":""두류동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866688883_duru.jpg",35.85358703240246,128.5556010919812,true,['투명 페트'],['SNBI2306040'],['SNBI2306040'],2023-06-27 11:51:35
762,율곡동행정복지센터,"경상북도 김천시 율곡동 369"",""region_1"":""경상북도"",""region_2"":""김천시"",""region_3"":""율곡동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866717692_1.jpg",36.1215146455393,128.18333490543102,true,['투명 페트'],['SNBI2306029'],['SNBI2306029'],2023-06-27 11:52:05
763,대곡동행정복지센터,"경상북도 김천시 부곡동 1330"",""region_1"":""경상북도"",""region_2"":""김천시"",""region_3"":""부곡동"",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866757130_2.jpg",36.12446763206349,128.0891077639007,true,"['캔', '투명 페트']","['SNBC2306001', 'SNBI2306030']","['SNBC2306001', 'SNBI2306030']",2023-06-27 11:52:43
764,지좌동행정복지센터,"경상북도 김천시 영남대로 1940"",""region_1"":""경상북도"",""region_2"":""김천시"",""region_3"":"""",""image_url"":""https://superbin-web.s3.ap-northeast-2.amazonaws.com/location/1687866799327_3.jpg",36.11997377709755,128.1424821395249,true,"['캔', '투명 페트']","['SNBC2306002', 'SNBI2306031']","['SNBC2306002', 'SNBI2306031']",2023-06-27 11:53:23
